timestamp,status,hand_label,hand_confidence,num_hands
9904.9609533,HAND_OK,Right,0.9671241044998169,1
9905.0939441,HAND_OK,Right,0.9799197912216187,1
9905.237081,HAND_OK,Right,0.9648127555847168,1
9905.378272,HAND_OK,Right,0.9576563239097595,1
9905.5092856,HAND_OK,Right,0.952254593372345,1
9905.6532939,HAND_OK,Right,0.9502700567245483,1
9905.7975344,HAND_OK,Right,0.9709793329238892,1
9905.9413335,HAND_OK,Right,0.9624046683311462,1
9906.0863793,HAND_OK,Right,0.9387774467468262,1
9906.2289572,HAND_OK,Right,0.9337188005447388,1
9906.3582732,HAND_OK,Right,0.9405098557472229,1
9906.4896927,HAND_OK,Right,0.9262491464614868,1
9906.6347346,HAND_OK,Right,0.9568077921867371,1
9906.7621216,HAND_OK,Right,0.9361392259597778,1
9906.8937827,HAND_OK,Right,0.9361392259597778,1
9907.037151,HAND_OK,Right,0.9786414504051208,1
9907.178391,HAND_OK,Right,0.965357780456543,1
9907.3064743,HAND_OK,Right,0.981913149356842,1
9907.451625,HAND_OK,Right,0.9819904565811157,1
9907.5942548,HAND_OK,Right,0.9734756946563721,1
9907.7255194,HAND_OK,Right,0.9927687048912048,1
9907.866856,HAND_OK,Right,0.9916358590126038,1
9907.9964126,HAND_OK,Right,0.9840242266654968,1
9908.126853,HAND_OK,Right,0.9567842483520508,1
9908.2723225,HAND_OK,Right,0.9973092079162598,1
9908.5260181,HAND_OK,Right,0.9965545535087585,1
9908.6795532,HAND_OK,Right,0.98810875415802,1
9908.8439194,HAND_OK,Right,0.9761109948158264,1
9908.9894312,HAND_OK,Right,0.9937220215797424,1
9909.1499093,HAND_OK,Right,0.9965148568153381,1
9909.3053516,HAND_OK,Right,0.99867182970047,1
9909.4576556,HAND_OK,Right,0.9987911581993103,1
9909.5917967,HAND_OK,Right,0.998593807220459,1
9909.735628,HAND_OK,Right,0.998603105545044,1
9909.8647661,HAND_OK,Right,0.9990704655647278,1
9910.0083005,HAND_OK,Right,0.998737633228302,1
9910.1367656,HAND_OK,Right,0.9975464344024658,1
9910.2660331,HAND_OK,Right,0.9639735221862793,1
9910.5006442,HAND_OK,Right,0.9583881497383118,1
9910.6390777,HAND_OK,Right,0.9663172364234924,1
9910.767507,HAND_OK,Right,0.974840521812439,1
9910.89904,HAND_OK,Right,0.974840521812439,1
9911.0436628,HAND_OK,Right,0.9783279895782471,1
9911.1851575,HAND_OK,Right,0.9775173664093018,1
9911.3348429,HAND_OK,Right,0.9728314280509949,1
9911.4772115,HAND_OK,Right,0.9776027202606201,1
9911.6238126,HAND_OK,Right,0.9664728045463562,1
9911.7670195,HAND_OK,Right,0.9929853081703186,1
9912.0351845,HAND_OK,Right,0.9956504106521606,1
9912.2846035,HAND_OK,Right,0.958736002445221,1
9912.45267,HAND_OK,Right,0.9410474300384521,1
9912.5979547,HAND_OK,Right,0.9086764454841614,1
9912.7347155,HAND_OK,Right,0.9048353433609009,1
9912.8788807,HAND_OK,Right,0.9220216274261475,1
9913.0254056,HAND_OK,Right,0.9356511831283569,1
9913.1671604,HAND_OK,Right,0.9455757141113281,1
9913.2962418,HAND_OK,Right,0.9344713091850281,1
9913.4255851,HAND_OK,Right,0.9384475946426392,1
9913.5694145,HAND_OK,Right,0.9418148994445801,1
9913.7381851,HAND_OK,Right,0.9359187483787537,1
9913.8960983,HAND_OK,Right,0.9365695714950562,1
9914.0665868,HAND_OK,Right,0.9207451939582825,1
9914.2244968,HAND_OK,Right,0.8742569088935852,1
9914.3800942,HAND_OK,Right,0.9234873652458191,1
9914.5273423,HAND_OK,Right,0.8749070763587952,1
9914.6637309,HAND_OK,Right,0.9117133021354675,1
9914.7935822,HAND_OK,Right,0.9043080806732178,1
9914.9368841,HAND_OK,Right,0.8970382213592529,1
9915.0677757,HAND_OK,Right,0.8679712414741516,1
9915.210695,HAND_OK,Right,0.8907924890518188,1
9915.3401896,HAND_OK,Right,0.8538335561752319,1
9915.4696401,HAND_OK,Right,0.9958822727203369,1
9915.705961,HAND_OK,Right,0.9705389738082886,1
9915.8696795,HAND_OK,Right,0.9054062962532043,1
9916.0375796,HAND_OK,Right,0.9218760132789612,1
9916.1771608,HAND_OK,Right,0.8891868591308594,1
9916.3241213,HAND_OK,Right,0.9100221395492554,1
9916.4881269,HAND_OK,Right,0.8575906753540039,1
9916.6475546,HAND_OK,Right,0.9069561958312988,1
9916.7995201,HAND_OK,Right,0.9227595329284668,1
9916.9552455,HAND_OK,Right,0.9248555302619934,1
9917.1197464,HAND_OK,Right,0.9829644560813904,1
9917.2764298,HAND_OK,Right,0.9846920371055603,1
9917.4388712,HAND_OK,Right,0.9964102506637573,1
9917.6825419,HAND_OK,Right,0.9569255113601685,1
9917.8244166,HAND_OK,Right,0.9133992791175842,1
9917.9673717,HAND_OK,Right,0.9096341729164124,1
9918.095687,HAND_OK,Right,0.913203775882721,1
9918.2254521,HAND_OK,Right,0.9200219511985779,1
9918.3720854,HAND_OK,Right,0.9117591381072998,1
9918.5163233,HAND_OK,Right,0.9218066930770874,1
9918.677763,HAND_OK,Right,0.9127776622772217,1
9918.8316633,HAND_OK,Right,0.9415577054023743,1
9918.991733,HAND_OK,Right,0.9350886940956116,1
9919.1451766,HAND_OK,Right,0.9199053049087524,1
9919.292379,HAND_OK,Right,0.9184033870697021,1
9919.4563403,HAND_OK,Right,0.9965433478355408,1
9919.7206219,HAND_OK,Right,0.9959922432899475,1
9919.9655931,HAND_OK,Right,0.9694143533706665,1
9920.1357191,HAND_OK,Right,0.9679941534996033,1
9920.280579,HAND_OK,Right,0.98372882604599,1
9920.4346594,HAND_OK,Right,0.9842063188552856,1
9920.597878,HAND_OK,Right,0.9813458919525146,1
9920.7593368,HAND_OK,Right,0.9833387732505798,1
9920.9197097,HAND_OK,Right,0.9804624319076538,1
9921.0641686,HAND_OK,Right,0.9676118493080139,1
